Edmund Tremayne
Graham Moore
Matilda Broughton
Margaret Copley
Lucy Ashton
John Clench
Ralph Pigott
Sydney Walker
Arthur Herman Gilkes
Kate Headley Kirby
William Huntington
Elizabeth Rudd
Matilda Grey
Catherine Harriet Raven
Majorie Cecily Phelips
William Stebbing
Barbara Ann Taylor
John Hills
William Augustus Brevoort Coolidge
Maria Cristina Crespo
Clara Conquest
Mercy Greville
Mary Ann Dampier
Ernest Albert Whitfield
Ambrose Ussher
Cornelius Van der Kemp
Charles Peach
Katherine Sutton
James Simonds
Katherine Cockburn
John Ainsworth Horrocks
John M. Vandenhoff
Andrew Stephens
Rosamund Mundy
Mary Hill Hopkins
Hannah Mary Grey
Thomas Albert Blamey
Joshua Jebb
Philippa Vere
Harvey Sheppard
William Lidderdale
Elizabeth Wild
Martin Taylor
Sarah Tugander
Aline Isobel Duncan
Gerald Bruce St Pierre Bunbury
George Henry Bachhoffner
Edward William Auriol Hay
Charles Januarius Edward Acton
Laura Miranda Carter
Philippine Firth
Samuel Patrick
Anne Elizabeth Mason
Hephzibah Prime
Sarah Douglas
Richard Moryson
Johanna Ryan
Philip Hermogenes Calderon
Robert Seymour Bridges
Roger Cressy
Julia Beevor
Joseph Holme Backhouse
Annik Honor
Yvette Livesey
Pamela Jill Moolman
Henry Rudolf Reichel
Simon Matcham
Thomas Munro
Anna Elizabeth Thyse
Wyndham John Witts
Alice Muriel Hague
Catherine Ann Franklin
Susan Manderville Kilner
Elizabeth Hutchison
Robert Ferrers
Jean Barclay
Joseph See
William Jurdain
John Richard Humpidge Moorman
Elizabeth Swymmer
Charles Green Say
Margaret de Gaudrion Verrall
Pauline Rosemary Delahunty
Rachel Alice Cohen
Galina Vassilovna Golikova
Barbara Mary Ward
John Wormald
Mary Howe McLean
Ronald Hartley Waldman
Richard Stanley Francis
Peter Manigault
Molly Cecilia Bryan
Charlotte Anna Mountain
Lettice Barnatt
Henry Bartlett
John Edmond Gough
Dorothy Quincy
Anne Leek
Elizabeth Barrett
Maude Agnes Lawrence
Alexander Lennox
Ccile Fanny Pquegnat
John Shepherd Thomson
Margaret Ray
Ellinor White
Thomas Hugh Bell
Mary Midgley
John Shipp
Eliza Boyce
Daniel Bacheler
Giedel Dreschfeld
Cesar Ferranti
Richard Forsett
Thomas Fowle
James John Cadell
Anne Wilbraham
Jane Plumer
Joan Tyes (?)
Maria Robson
Barbara Jane Hamley
James Hopkins
Monica Eleanor Beckinsale
Emmeline Emily Macarthur
Anne Bront
Eliza Pullen
John Roy
Florence Marie O'Loughlin
Mary Matilda Middleton
Violet May Phillips
Nicholas Wylie
Charles Marshall
Ann Goodhugh
John Bracebridge
Reuben George Heffer
Andrew Lusk
Gilbert Blackhall
Caroline Isabella Straker
Thomas Rinch Stopford
William Bridgeman
Richard Towgood
Elizabeth Billington
John Brunner
William Sheldon Hadley
Silas Dean
Sarah Butterfield
Victoria Alexandra Moore
Florence Nightingale Thornber
Andrew Amos
Wendy Walker
Anna Gardiner
Francis Lovell
Marrack Irvine Goulding
Anne Kelsall
Peter Rainier
Jean Baptiste Escoffier
Mary Ann Dennehy
Elizabeth Claridge
Henry Archer
Charlotte Piper
Ellen Dorothy Black
Margaret McKillop Arnott
Jan Frans Son
Henry Frederick Bouverie
China Kong
Janet Duvenage
Charles Lindley Wood
Helen Makmath
John Henry Nunn
Alfred James Pearce
Peter Stark Lumsden
Henry Bartle Edward Frere
Elizabeth Scrymgeour
Phyllis Greenwood
Susan Pamela Gibson
Joseph Brotherton
Ada Smith
Joshua Hopkins
Margaret Gourlay
George Calamy
Florence Rose Morphy
Esther Brown
Leonard Joseph Chant
Michael Flrscheim
Francesca Genga
Emeline Cromer (?)
Laetitia Basden
Eileen Dewes
Clarice Auberville
Herbert Butterfield
John Morillyon Wilson
Clive Sullivan
John Dalzell
Mary Elizabeth Day
John Banim
Amy Whitehorn
Margaret Kellner
Walter Pattishall
Helen Stuart Clark
Evelyn Mary Moore
Charles Philip Martel
Oliver Sinclair
Joseph Sparke
Joyce Wild
Catherine Clements
John Hutchyns Tyndall
Franciska Jahns
William Knowler
Janet Elizabeth Case
Algernon Bertram Mitford
Archibald MacPherson
Mary Lonsdale
William Uvedale
Norman MacLeod
Henrietta Maria Aitkin
John Kyffin Williams
William Oatley
Matilda Metz
Alexandra Schilizzi
Matthew Cotes Wyatt
Apphia Freeman
Seaton Frank Taylor
Susan Brown(e)
John Henry Moore
Thomas D'Esterre Roberts
Juliana Elizabeth Byron
Frances Vincent
Catherina Barbara Soglio
Hannah Margaret Mary Priebsch
Henry Fletcher
Anthony Dermot
William Giffard
John Daniel Morell
Jenkin Mansel
Anne Dick
Harold Henry Rowley
John Thomas Dolman
George Grey Wornum
Anne O'Brien
James Collcutt
Ernest Bolsover
James Walsh
Caroline Talbot
Elizabeth Homfray
Frederick Arthur Beer
Mary Anne Greene
George Tennyson
Robert Edgeworth
Ann Burnet
Charles John Grimes O'Brien
Mary Millington Lathbury
Alison Clare Gardner
William Thomas Greenwell
Henry Tod Tucker
Norman Adrian Bruyne
John Edwin Payne
James Stanley
Lena Marie Hope Mann Godecharle
Peter John Firth Baskett
Thomas Kyd
Charles John Bartlett
Margaret Browning
William Hutchinson
Thomasine Bonaventure
Mary Redfern
Edith Bertha Beatty
Jacqueline Tott
Flora Alexanderna Matilda Macleod
Margaret Nol Dunlop
Robert Tennent
Nanny Greenwood
Blanche Wyndham
Allan Cyril Box
Madeleine Hilda Oppenheimer
Anna Hope
Edmund Weston
Elsie Chick
Alice Nightingale
James Bransby
Charles Mordaunt
David Hugh Jones
John Theyer
Alexander Abernethy
Mighell Buckett
John Lash Latey
Frederick Cobham
Christian Watson
William Baily
Philip Ayres
Miriam Hay
Susanne Hock
John Bernard Burke
Mary Fitzpatrick
William Hall Gage
Daniel Dyke
Fanchon Aungst
Sampson Eure
Katherine Woodville
Annie Bertha Davidson
George Charles Vernon
Agatha Cox
Naomi Lewis
Berta Gradenwitz
Abraham Gross
Juliet Graveraet Kaufmann
Anne Dymoke
Cordelia Susan Stephens
William Binckes
John George Fleet
Saradasundari Das
Charles Clarke
Annie Maud Mowbray
Mabel Williamson
Harry Choules
Denis Smith Wilson
Jane Anne Nicol
Adelheid Herz
Margaret Ryley Crosfield
Darsie Rutherford Gillie
Jane Ashbridge
David Sheehy
Elizabeth Jane Williams
Philip Allen
Jane Penn
Margaret Atkins
David Glanville Pugh
Mary Rychers
Philip Stewart Robinson
Rebecca Ashton
Moses Hart
John Grobham Howe
Benjamin Waller
Mary Mainwaring
Hilda Murrell
Martha Coventry
George Augustus Francis Hastings
Selina Shirley
Catherine Sutherland
Ella Tempest Brooke
Patrick Leonard MacDougall
Gamaliel Capell
Ruth Abromowitz
Arthur Herbert Dyke Acland
Maria Parker
Elsie Mary Bentley
James McCosh
Robert Poole Finch
Thomas Pickersgill
Catherine Summers
Florence Anne Begbie
Oliver Joseph Lodge
Helen Tonge
Rebekah Hinderwell
Walter Peter Leacock
Edythe Mary Browne
Marie Sophie Ennis
John Dawson Watson
Mary Grace Luce
Gwyn Alfred Williams
Doris Mary Parsons
Marjory Torrie
Sarah Mifflin
Augustus Applegath
Mary Marlay
Charles Edmund Nugent
Mary Greig
Fanny Ann Hale
Esther Gomes
Rowland Winn
Joyce Constance Ina Nathan
Ada Shaw
Robert Henry Flaherty
Alice Baldington
Catherine Clough
Alexander John Ball
Anne Haslewood
Eliza Sivewright
James Halkett
John Byron
Molly Jelleyman
Henry Loraine Baker
John Arthur Henry Brabazon
Richard Claridge
George Paterson
Margaret Sarah Geddes
John Dansey
Thomas Firth
Emma Norsworthy
Johann Raue
Adolf Eberhard Vischer
Margaret Ethel MacLannahan
Henry Crocker
Olivia Letitia Catherine Fitzgerald
Anthony Samwell
Dorothy Miller
Terence Hanbury White
Austin William Pearce
Elizabeth Stefanyja Olszewska
John Eardley Wilmot
William Bernard MacCabe
Margaret Swayne
Lilian Edwards
Solomon Suna'one Mamaloni
Robert Somerville
Agnes Knyvet
Alice Gunn
Elizabeth Kingdom
Anne Tate
William Whitla
Robert Loftus
Nell Mather
Frederick Geoffrey Lawrence
John Granby Clay
Thomas Langmead
Joseph Netterville Burton
Ann Mary Grace Wilson
William Gandy Bateson
Henry Edward Butler
Stanford Tappan Crapo
Sophia Mary Mathews
Ralph Stonor
Mary Grant
David Parkes
William Neilson Hancock
Sarah Roper
Thomas Dallas
Dorothy Maitland Falk
Thomas Peake
David Durell
John Creighton
Helen Editha Rosemarie Aue
Alfred Reginald Pryor
Charlotte Mills
Isabel Pirie
Ellen Browne
Jeremiah Eyden
John Thwaites
Anne Dashwood
Thomas Knipe
Dorothy Mary Fletcher
Jemima Juckes
James Fitz Edmund Keating
Kenneth Lyon Blaxter
Gerald Boland
Thomas Cave
Hannah Ferrieres
Andrew Bruce
Travers Robert Goff
Sarah Wallis
Catherine Clive
Jane Farnfold
William Henry Walker
Alice Mary Boyle
Clara Maria Boult
Elizabeth Wells
Elizabeth Broadbent
Mary Jane Emma Mayne
Maria Louisa Middleton
Sybil Martha Baker
John Seagrave
James Nichols
ed  Nill
Mary Taverner
Stephen Skinner
Priscilla Morgan Thorne
Alice Bailey
Anglique-Anne Papot
Alfred Street
Eaton Hodgkinson
Harold Gibson Howitt
Elizabeth Mulvany
Janet Muire
Muriel Nissel
Herbert Pelham
Louise Enders Brega
Joseph Last
Sarah Boyd
Robert Perrot
Mysore Narasimhachar Srinivas
Frances St Leger
Eleanor Bruce
William Henry Wills
Marie Amelia Thee
Elizabeth Bannister
Richard Puttenham
Ethel Beatrice Singleton
Ivy Marie Beatrice Dunsford
Thomas Bayley Potter
Arthur H. Fraser
Henry Courtney
Fred Joyce Schonell
Andrew Grant
Louisa Innes Lumsden
Christine McKoy
Mary Borckhardt
Isola Strong
Peter Duncan Malloch
William Drummond Smith
Archibald Smith
Sylvester O'Halloran
Elizabeth Macarthur
Janet Blackadder
Alice Prescott
Sarah Bock
Susanna Purse
Mary Brereton
Mabel Lizzie Unwin
Richard Starkey
Marian Watts
George Sutherland Mackenzie
Ann Katharine Swynford Lambton
Everilda Hamer
Ada Gwendolen Stokes
Ivor John Allchurch
Dalkeith Holmes
Francis George Gillard
Margaret Evelyn Hone
Emma Eliza Taylor
Anne Field
Angharad Humphrey
Margaret Holte
John Brien Lofting
Samuel Frederic Burton
Emily Rebecca Solly
Sarah Elizabeth Fielding
Magdalen Prichard
Willoughby Hyett Dickinson
Alice Helion
Robert Story
Nessie Brown
Eilean Flora Graham
Alice Mona Best
Andrew Dalzel
Richard Mocket
Anne Straford
Ann Swain
Martin John Norton
Joan Bracey
Sarah Harrell
Edwin Murrant
Katherine Pecche
David Joy
Gertrude Robinson Yackje
Maria Taylor
Cathal Brugha
Jane Drake
Mary Hay
Emily Crabb Olive
Elfie Marcia Mort
Walter Bagehot
Eliza Caroline Agar Hansard
Aline Martina Frey
Thomas Rice Edward Holmes
Katherine Erskine
Charles Colman
Elsie Lilian Leggett
Felix Carey
Henry Heward
Rudolf Rocker
William Fish
John William Beaumont Pease
Henry Woods
Edmund Potter
Jane Hay
Walter Ernest Harland
John Davenport Siddeley
George Alexander Osborne
Ruth Eleanor Cassady
Nathaniel Fairfax
Mary Hampden
William David Ledger
David Rollock
James Baldwin Brown
Isla Stewart
Robert Pitcairn
Anne Temple
Basil Brown
Emily Harding
Nicholas Throsby
Orde Jonathan Wingate
Caroline Cancellor
Thomas Purden
Henry Sherwood
George William Buchanan
Louis William Wain
Evelyn Mary Dundas
John Dowson
Benedict Norwich
Frances Hubbard
Barnaby Backwell
Anne McKnight
Henrietta Charlotte Grey
Mary Frances Reeve
Amelia Sturges
Emma Pye
Edward Rishton
Barbara Yvonne Rouse
Harriet Frye
George Conybere Batchelor
John Steadman
Elias Mainauduc
Mary Ryland
Barbara Gibbon
Ellen Holford
Charles Coleby Morland
William Henry Corfield
Emily Jean Brockless
Rosa Caroline Guille
Robert Telford
Alice Maria King
Danil Franois Malan
Gorejena Mororo
John Edward Calvert
George Lunn
Minnie Frostick
Augustus Short
Michael Hambourg
Glyndwr Rees
Anne Coventry
Veronica Mildred Liddell
Olive May Singleton
Jos Louise Fogden
Horace Cecil Vickers
Anne Cunningham
Godfrey Seymour Tearle
Maria Jane Wooddill
James Matthews Duncan
George Hodson
Maria Morland
Jadunath Sarkar
Elizabeth Vincent
Mary Bayly
Mary Fothergill
Lascelles Iremonger
Thomas Athol Joyce
Richard Clarke
Francis Lindley Wood
Pamela Helen Stephen
Peter Joye
Helen Menzies
Joan Winchcombe
Henrietta Winnington
Bathia Cruickshank Wilson
Charles Thornton Townshend
Emilia Husband
Harriett Crosbie
Vera Lucy Brown
Patience Lovell
Hardman Earle
Mary Ann Stone
Mary Craven
Henrietta Maria Bennett
Ann Wight
Alan Archibald Swinton
Harold Gordon Challenor
Letitia Youmans
Christiana Musard
Margaret Travers Burges
Robert Alexander Stewart Macalister
Emmeline Mary Tanner
Edward William Garnett
Pearl Ivy Hilton
Margaret Anne Buckingham
John George Johnston
Richard Bate
Leslie Alexis Marchand
John Hope Johnstone Stewart
Anne Mayow
Amber Reeves
Johanna Stewart
Christine Mary Duffield
Flora Macdiarmid
Isobel Lundy
Alicia Hay
John Tidey
Charlotte Collins
Jane Artlett
Jane Clay
Laura Violet Uppleby
David Ross
Ellen Humberstone Newcombe
Jessie May Williamson
Richard Devereux
Peter John King
George Anthony Bull
Marguerite Josephine Leonard
David Rogers
Daisy Fisher
Henry Chettle
Michael Solomon
James Kitson
Frances Bellamy Jackson
Ellen Emms
Mary Sexton
Elizabeth Thompson
Robert Bland Dixon
Mowbray Lees Sant
Theresia Dietrich
William Barclay David Donald Turnbull
Edith Juyn
William Palliser
Richard Relph
John Young Caw
Elizabeth Twigg
John Evelyn
Pauline Jaff
William Wallace
John Dowley
Euphemia Nisbet
Constance Langford
Essie Winifred Johnston
Priscilla Maden Wiffen
Caroline Selina Clarke
George Francis Brown
Nils Nicolaus Linnaeus
James Flowers Beckett
Elizabeth Georgiana Gower
Mary Fawcett
Fatima Whitbread
William Bingham Baring
Mary Ekenhead
Rachel Susan Cook
Harriet Howard
Mary Burnley
Mary Mackellar
Annabella Leslie Cloudsley
Charlotte Thorpe
Gladys Blair
Jenny Gabrielle Thrse Dreyfus
Joan Bossewell
Harriet Holmes
Mary Newcome
Edward Pine Coffin
Charles Leander Doolittle
Walter Hancock
Caroline Stanhope
Irwin Paul Foote
Mildred Jessie Hall
Robert William Francis Wilberforce
William Duff
Frederica Kinnaird
Theresa Jansen
Leslie Grove Jones
Anne Bostock
Anne Eyans
Jane Mackworth
James Adolphus Dickenson Oughton
Annie Edwards Powell
William Bickford
Alice Beatrice Dymond
Mary Croke
Joshua Ingham
Frank Raymond Allchin
Marsham Elwin
Constance Margaret Dowler
Barbara Jean Fuller
Dorothey Edgerley
Monica Hadow
Arthur Edmund Lee
Ann Bennett
Gertrude Lilian Elles
Helen Urquhart
Robert Salusbury Trevor
Daphne Margarita Hatton
Cuthbert Browne
Draper Mackinder
James Arderne
Elizabeth Armstrong
Eliza Ann Wright
Brenda Rachel Bigland
Ralph Tate
William James Mayne
Catherine Anne Davies
Claude Gordon Douglas
Jessie Marwood
Isabella Dickson
Emily Caroline Withers
John Heriot
Grant Aitken
Peter Benedict Jolliffe
Katherine Kennedy
Thomas Gooch
Dominick Beirne
Anne Woodville
Mary Anne Gage
Gerard Manley Hopkins
Meyer Lerner
Harriet Lemon
Charlotte MacCarthy
Catherine Pollard
William Winwick
Lucy Peckham
Eileen Martin
Isabella Crammond Rutherford
Anne McGregor
Daniel Hill
Esther Chambers
Antoinette Patey
Walter Hawken Tregellas
Chaim Weizmann
Albert Neilson Hornby
William Ivers
John Hurd
Jane Willoughby
Isabel Durward (?)
Enid Grace Morice
Florence Emily Frances Gore
Alexandre Antonin Tach
Katharine Fraser Stewart
Robert Peck
Anna Moreton
Thomas Ingram Kynaston Lloyd
Elsie Buckley
Maud V. Dixon
William Lashly
David Herd
Nicholas Henry Bacon
George Greville Wellesley
Aonghus  Dlaigh
Ann Skirrow
Mary Theresa Hayne
Elizabeth Morley
Andrew Fitzpatrick
Isabella Anderson
Mary Hugford
Agnes Davidson
Gwyneth Jane Meyler
John Angell Tomlinson
Ralph Hart Tweddell
Jean Bel
Strickland Gough
Samuel Sale
Sophia Jane Craine
Mary How
Margaret Beckman
Frederick William Edward Forestier Walker
Mary Stanhope
Robert William Glehn
Jane Emily Wood
Anne Burt (?)
Marian Szyszko
Fanny Maria Francis
Anne Whaley
Ralph Ouseley
Ralph Anthony Freeman
Louisa Faulconer
Eleanor Margaret Peachey
Thomas Pindar
Frances Gertrude Duncan
Richard Eastcott
Isabel Trollope
Diana Browne
Audrey Gibson
Maria Frances Geslip Farquhar
Mary Armine
Gerard Martin Fitt
Robina Bruce Lang
Robert Pipon Marett
Henry Chamberlain Russell
Claudie Grenier
Frederick Granville Mallin
Jane Symms
Henry Matthew Brock
Alice Collis
Emily Kitson
Phoebe Anthony
Thomas Rushton
Elizabeth MacGill
John Rowntree
Elizabeth Watson
Donald Montagu Gerard Chidson
William Dunglison
Elisa Flix
William Brattle
Ada Nield Chew
Walter Popjoy
Walter Haweis James
Sarah Rootlish
Jane Milner
Samuel Cusack
Sarah Storr
Hanway Robert Cumming
Charles Thomas
Amaryllis Marie-Louise Fleming
Peter Auriol Hill
Margaret Kidwelly
Eliza Pilkington
Robert Maclellan
Elizabeth Blount
Judith Blunt
Jane Elizabeth Game
Walter Herbert Dickie
Sarah Humphries
Elizabeth Kitty Acland
Lydia Falconer Fraser
Audrey Ann Timms
John Bellamy
John Seally
Lottie Collins
Adelaide Therse Feldtmann
Ruth Ellis
James Royce
Reginald William Pocock
Emilia Charlotte Lennox
John Twigg
Ruth Osborne
Enriqueta Rodriguez
Robert Carrier
Richard Argall
Guillaume Penancot
Jane Brymner
Amelia English
Ernest Bader
Phoeby Hollins
Arabella Churchill
Mary Brathwait
Alice Allin
William Howard Frindall
George Henschel
Edward Henry Roberts
Enoch Lewis
Rawdon Briggs Lee
Margaret Oliver
John Barkham
Caroline Anne Bootheway
Samuel Jackson Pratt
Maria Holmes
Thomas Marryat
Frederick Wilfrid Scott Stokes
Christopher Jeremy Sandford
Sarah Alice Scott
Edward Preston Young
Richard Goldsbrough
Jane Plompton
Henry Davidson
John Stanley Hill
Ferdinand Faithfull
Florence Amelia Radford
Dolores Guibara
Samuel Bruce
Evelyn Philip Shirley
Gibert Talbot
Hugh Elphinstone Campbell
Susan Maria Purdon
Geoffrey Howard Dhenin
Harriet Gordon Davidson
Jan Dussek
Rosie Purchase
John Alfred Groom
Agnes Miles
Mary Elizabeth Crowe
Susan Crane
William Drogo Montagu
Stephen Joseph Herben
Christian Dick
Harry Douglas Clarke Pepler
Jane Blair
Emily Roberts
Henrietta Louisa Jeffreys
Frank Beardmore Douglas
Paul Sandby Munn
Euphrosyne Parepa
Betty Yingcheng
Louise Napier Johnson
Dorith Elise Kastner
Mary Trygarn
Margaret Owlsworth
Jane Haute
Letitia Higson
Enid Mary Tidmarsh
Julia Nolan
Catharine Sconce
George James Gorham
Dorothy McMahon
Ernest Albert Waterlow
Helen Usher
William Hollewey
John Dunmore Lang
Prudence Eve Burgess
John Anthony Cowan
Martha Livesay
Andrew Macbeth Robertson
Dorothy Christian Hare
Patrick Brennan
Charles Holroyd
James Cosmo Melvill
Nicholas Fakenham
Deborah Weston
Mary Jane Lloyd
Emma Cranford
Beatrice Augusta Lewisohn
Arthur Hey
Thomas Dacres
Jane Silva
Sarah Pearson
William Hodson
George Montefiore
Elizabeth Anne Bicknell
Catherine Sophia Boucher
Rachel Juliet Fox
Susan Sunderland
John Trevisa
Maria Painter
Thomas Dutton
William John Charles
Winifred James
Susannah Gisborne
Jane Elizabeth Sidey
Andrew Crookshanks
Juliane Marie Hals
William Wadd
George Thomas Robinson
Margaret (?) Pendlebury
Martha Holberry
John Bradshaw
Mary Duckfield (?)
Isabella Barbara Hume
Thomas Blagrave
Jacqueline Stanley
Kathleen Miriam Freeman
Charles Lushington
Benjamin Jenks
Robert Grant
Bevil Skelton
Ruth Clark
Elsie Francina Steyn
Olive Augusta Newenham Waters
Camille Mouly
Bernard Scherek
Mary Walpole
Richard Baty
Maria Jane Brown
Ellen Mary Clerke
Marion Schaw
Jean Copland
Edmund William Estcourt
Julius Goehr
Catherine Wainford
Catherine Titcombe
Hugh Macilwain Last
Margery Byrd
Thomas Monck Mason
Sarah Maria Brightwen
Henry Arundell Bedingfield
Zoe Lafontaine
Charles Leopold Samson
Samuel Major
Nora Dorothy O'Flyn
Charlotte Ponsonby
Florence Campion
William Heywood
Thomas Lionel Dugdale
Geraldine Alicia Mary Magenis
Mary Penelope Noel
James Cornewall
Peter Wyche
Mary Anne Frances Martin
Bertie William Edward Roper
Robert Armstrong Yerburgh
Mary Dillingham
Eliza Frances Norcott
Roger Stayner
Patrick Barrett
Damaris Andrewes
Emily Christiana Cliff
Joseph Ayloffe
Thomas Forcer
Laurence Horton
David Arthur John Tyrrell
Miriam Grace Dracott
Theophania Balliol
Robert Stuart Redfern
Anne Lording
Giles Samuel Bertram Romilly
Eluned Morgan
Diana Mary Smith
Marie Josphine Auger Beauchamp
Lilian Colley
George Francis Carline
Mary Fielder
Alice Mary Taunton
Donald McColl
William Hendry
Joan Bristow
Robina M'Intire
Charles Frederick Alexander Shadwell
Jessie Macaulay
Alice Barnes
Barbara Gilmour
Robert Baxter Lowndes
Roy Clive Abraham
Christopher John Lamb
Thomas Draper Adcock
Martin Elers
Philip Henry George Gosse
Donald Mackay
Una Maria Hallett
Thomas Brooke
Gail Harris
Thomas Percy Claude Kirkpatrick
Simon Le Blanc
Bertha Pickford
Judith Rosenbaum
Emily Burn Begbie
Agnes Briggs
Grace Isabella Dryburgh
Erika Burger
Elizabeth Heidegger
Ralph Irton
Margaret Proudfoot
Victoria Henrietta Hamilton
Elizabeth Rathmell
Percy Charles Pickard
Mark Vandam
John Lassells
Stephen Graham
Wilfrid Hyde White
Elizabeth Saltonstall
Phocion Henley
Frank Harding Jones
Sheila Elizabeth Buckley
Thomas Millyng
Augusta Amherst Austen
Nora Primrose Owen
Henrietta Barker
Edmund Tyrell Artis
Bathsheba Brown
Maria Eleanor Forbes
William Parr Greswell
Francis Forcer
Simon Mountford
Christopher Blount
Caroline Susannah Champs
Ann Whitfeild
Anna Raczynski
Frances Sophia Browne
Thomas Stubbs
Elizabeth Nowlan
Francis Newbery
Mary Hemus
Geoffrey Lee
Henry Francis Pankhurst
Johanna Maria Giese
Katharine Eliot
Leonard Constant Lambert
Emma Margaret Lear
Jane Sargent
Catharine Ball
Ethel Mary Merrick
Jeffrey Beavan
Christine Constanze Pape
Anna Drummond
Melvina Rundiher Singh Ahluwalia
Joan Warren
Hannah Ramsay
Susanna Lister
Sally Jones
George Sternberg
Robert Trewick Bone
Cyrill Jackson
Frances Lewis
Ellen Mary Burn
June Kathleen Lloyd
Edward Chandler
Mary Christian Dods
Thomas Andrewe
Helenor Stewart
Elizabeth Meriton
Jacqueline Louise Pamela Krofchak
Adolph Buchler
Susan DuVerger
Maria Ludovica Francesca Geltrude Flajani
John Jerningham
William Henry Whitaker
Agnes Brownlie
Margaret Helen Procter
Leopold Redpath
Dorothy Heydon
